title,avg_monthly_searches,competition_index,api_status,gate_passed,checked_at
Showing Timeline,,,failed,False,2026-08-21T01:42:55.803836+09:00
Showing Timer,,,failed,False,2026-08-28T00:27:40.381664+09:00
Showing Toll,,,failed,False,2026-08-21T02:42:51.701755+09:00
Showing Toolbox,,,failed,False,2026-08-28T00:27:43.001225+09:00
Showing Total,,,failed,False,2026-08-27T23:15:36.970228+09:00
Showing Tracker,,,failed,False,2026-08-21T01:35:43.520163+09:00
Showing Trend,,,failed,False,2026-08-28T01:02:07.599938+09:00
Showing Trial,,,failed,False,2026-08-27T21:16:57.719069+09:00
Showing Unit,590.0,14.0,success,False,2026-08-21T01:52:34.182425+09:00
Showing Update,,,failed,False,2026-08-21T01:42:43.370438+09:00
Showing Value,260.0,0.0,success,False,2026-08-23T02:57:30.156609+09:00
Showing Vault,30.0,0.0,success,False,2026-08-21T01:35:43.520163+09:00
Showing Version,10.0,,success,False,2026-08-23T03:23:31.641874+09:00
Showing View,,,failed,False,2026-08-21T01:42:22.878879+09:00
Showing Voucher,,,failed,False,2026-08-21T01:44:07.789434+09:00
Showing Watch,880.0,13.0,success,False,2026-08-21T01:36:50.253581+09:00
Showing Wave,,,failed,False,2026-08-21T01:37:07.808277+09:00
Showing Widget,,,failed,False,2026-08-27T23:15:41.145408+09:00
Showing Worksheet,,,failed,False,2026-08-27T22:11:50.573955+09:00
Showing Zone,22200.0,11.0,success,False,2026-08-21T01:38:08.891636+09:00
Shuttle Advance,,,failed,False,2026-08-23T16:12:46.857371+09:00
Shuttle Allowance,,,failed,False,2026-08-21T02:43:21.598191+09:00
Shuttle Almanac,,,failed,False,2026-08-18T22:10:32.480742+09:00
Shuttle Analyzer,,,failed,False,2026-08-27T23:57:19.436881+09:00
Shuttle Anchor,,,failed,False,2026-08-17T21:40:01.418165+09:00
Shuttle Announcement,10.0,0.0,success,False,2026-08-27T23:35:13.146180+09:00
Shuttle Arrears,,,failed,False,2026-08-23T16:12:43.953628+09:00
Shuttle Asset,,,failed,False,2026-08-23T13:45:46.037867+09:00
Shuttle Assistant,,,failed,False,2026-08-17T23:10:43.579186+09:00
Shuttle Atlas,,,failed,False,2026-08-17T20:46:29.220439+09:00
Shuttle Badge,,,failed,False,2026-08-21T00:25:52.909138+09:00
Shuttle Base,50.0,9.0,success,False,2026-08-17T20:43:18.551816+09:00
Shuttle Bay,590.0,6.0,success,False,2026-08-19T00:38:18.682483+09:00
Shuttle Beacon,110.0,2.0,success,False,2026-08-17T20:33:01.756540+09:00
Shuttle Bill,,,failed,False,2026-08-19T22:01:59.739197+09:00
Shuttle Blueprint,40.0,0.0,success,False,2026-08-18T22:10:25.741480+09:00
Shuttle Board,1300.0,67.0,success,False,2026-08-17T20:40:51.053535+09:00
Shuttle Book,1000.0,38.0,success,False,2026-08-19T22:02:52.701278+09:00
Shuttle Bridge,30.0,0.0,success,False,2026-08-17T21:41:49.444267+09:00
Shuttle Brief,10.0,,success,False,2026-08-21T01:00:54.642749+09:00
Shuttle Bulletin,,,failed,False,2026-08-21T01:00:52.686966+09:00
Shuttle Calculator,,,failed,False,2026-08-27T23:35:16.240815+09:00
Shuttle Calendar,10.0,0.0,success,False,2026-08-19T00:04:35.680723+09:00
Shuttle Card,140.0,0.0,success,False,2026-08-19T13:38:58.073256+09:00
Shuttle Cascade,,,failed,False,2026-08-18T07:52:10.902319+09:00
Shuttle Cash,,,failed,False,2026-08-21T02:27:19.706336+09:00
Shuttle Cashback,,,failed,False,2026-08-27T21:15:40.330625+09:00
Shuttle Catalog,,,failed,False,2026-08-19T21:16:33.965835+09:00
Shuttle Category,,,failed,False,2026-08-23T13:10:03.956535+09:00
Shuttle Center,30.0,9.0,success,False,2026-08-17T20:35:22.813816+09:00
Shuttle Chain,,,failed,False,2026-08-17T21:33:30.231055+09:00
Shuttle Charge,40.0,2.0,success,False,2026-08-21T02:43:14.426169+09:00
Shuttle Check,,,failed,False,2026-08-19T13:39:34.156572+09:00
Shuttle Checker,,,failed,False,2026-08-27T23:57:12.985174+09:00
Shuttle Checklist,,,failed,False,2026-08-19T21:15:38.736251+09:00
Shuttle Circular,,,failed,False,2026-08-21T01:00:58.878918+09:00
Shuttle Cockpit,170.0,0.0,success,False,2026-08-17T23:24:56.223636+09:00
Shuttle Code,9900.0,0.0,success,True,2026-08-19T22:02:22.489790+09:00
Shuttle Codex,,,failed,False,2026-08-18T22:10:48.955418+09:00
Shuttle Companion,,,failed,False,2026-08-17T23:08:46.290392+09:00
Shuttle Comparison,10.0,86.0,success,False,2026-08-28T01:08:04.607830+09:00
Shuttle Compass,,,failed,False,2026-08-17T20:34:03.344800+09:00
Shuttle Compendium,,,failed,False,2026-08-18T22:10:41.322709+09:00
Shuttle Confirmation,,,failed,False,2026-08-21T01:01:09.555377+09:00
Shuttle Console,10.0,0.0,success,False,2026-08-17T20:32:26.534581+09:00
Shuttle Contribution,,,failed,False,2026-08-23T16:12:41.676987+09:00
Shuttle Core,30.0,8.0,success,False,2026-08-17T20:42:22.378966+09:00
Shuttle Cost,260.0,7.0,success,False,2026-08-21T02:10:55.409815+09:00
Shuttle Count,10.0,0.0,success,False,2026-08-27T22:48:44.890397+09:00
Shuttle Counter,,,failed,False,2026-08-19T00:05:13.902876+09:00
Shuttle Coupon,210.0,7.0,success,False,2026-08-27T21:15:40.330625+09:00
Shuttle Dashboard,30.0,1.0,success,False,2026-08-17T23:14:01.287138+09:00
Shuttle Deal,110.0,18.0,success,False,2026-08-21T01:54:37.378039+09:00
Shuttle Debt,,,failed,False,2026-08-21T02:27:08.024014+09:00
Shuttle Deck,20.0,18.0,success,False,2026-08-17T20:40:05.754832+09:00
Shuttle Depot,,,failed,False,2026-08-19T00:04:59.396392+09:00
Shuttle Desk,10.0,0.0,success,False,2026-08-17T20:37:51.221015+09:00
Shuttle Detail,,,failed,False,2026-08-23T03:23:40.065475+09:00
Shuttle Diagram,90.0,0.0,success,False,2026-08-27T22:10:23.604541+09:00
Shuttle Dial,20.0,24.0,success,False,2026-08-18T07:52:49.362329+09:00
Shuttle Digest,,,failed,False,2026-08-19T20:41:22.304179+09:00
Shuttle Directory,,,failed,False,2026-08-19T00:04:39.958803+09:00
Shuttle Discount,50.0,15.0,success,False,2026-08-23T16:12:37.758659+09:00
Shuttle Dock,90.0,0.0,success,False,2026-08-17T21:36:40.900045+09:00
Shuttle Dossier,,,failed,False,2026-08-21T01:01:13.751057+09:00
Shuttle Downpayment,,,failed,False,2026-08-27T21:46:52.310844+09:00
Shuttle Draft,,,failed,False,2026-08-19T20:41:40.323358+09:00
Shuttle Due,,,failed,False,2026-08-23T15:50:57.538266+09:00
Shuttle Duty,10.0,0.0,success,False,2026-08-21T02:43:16.744782+09:00
Shuttle Endowment,,,failed,False,2026-08-23T15:51:01.656182+09:00
Shuttle Engine,590.0,0.0,success,False,2026-08-17T23:23:36.709980+09:00
Shuttle Entry,10.0,0.0,success,False,2026-08-21T01:01:22.274781+09:00
Shuttle Estimate,10.0,43.0,success,False,2026-08-19T21:16:21.953049+09:00
Shuttle Estimator,,,failed,False,2026-08-27T23:57:12.985174+09:00
Shuttle Extension,10.0,0.0,success,False,2026-08-23T16:38:16.847667+09:00
Shuttle Fare,90.0,14.0,success,False,2026-08-21T02:11:01.471090+09:00
Shuttle Fee,70.0,1.0,success,False,2026-08-21T01:54:19.939449+09:00
Shuttle Feed,,,failed,False,2026-08-19T20:41:33.167361+09:00
Shuttle File,,,failed,False,2026-08-19T20:40:42.900088+09:00
Shuttle Finder,320.0,21.0,success,False,2026-08-19T00:04:54.234777+09:00
Shuttle Fine,,,failed,False,2026-08-23T02:57:43.117346+09:00
Shuttle Flag,10.0,0.0,success,False,2026-08-21T00:26:30.376720+09:00
Shuttle Flow,210.0,0.0,success,False,2026-08-17T20:40:29.235539+09:00
Shuttle Forge,,,failed,False,2026-08-17T20:31:55.017364+09:00
Shuttle Form,20.0,0.0,success,False,2026-08-19T13:38:33.395376+09:00
Shuttle Frame,20.0,1.0,success,False,2026-08-17T20:44:11.907751+09:00
Shuttle Fund,20.0,11.0,success,False,2026-08-21T02:27:13.658425+09:00
Shuttle Gate,390.0,2.0,success,False,2026-08-17T21:30:10.122952+09:00
Shuttle Generator,,,failed,False,2026-08-27T23:35:20.435817+09:00
Shuttle Giveaway,,,failed,False,2026-08-27T21:15:49.145755+09:00
Shuttle Grade,,,failed,False,2026-08-21T00:26:15.934316+09:00
Shuttle Graph,,,failed,False,2026-08-27T22:10:01.202227+09:00
Shuttle Grid,,,failed,False,2026-08-17T21:34:03.414909+09:00
Shuttle Guarantee,,,failed,False,2026-08-28T01:08:09.929341+09:00
Shuttle Guard,50.0,52.0,success,False,2026-08-17T20:42:50.595044+09:00
Shuttle Guidebook,,,failed,False,2026-08-18T22:10:08.621452+09:00
Shuttle Helpdesk,,,failed,False,2026-08-27T22:48:44.890397+09:00
Shuttle Helper,,,failed,False,2026-08-28T00:26:29.201404+09:00
Shuttle History,20.0,0.0,success,False,2026-08-19T20:40:37.869711+09:00
Shuttle Hotline,10.0,0.0,success,False,2026-08-19T21:16:46.731573+09:00
Shuttle Hub,140.0,0.0,success,False,2026-08-17T20:39:36.069990+09:00
Shuttle Identifier,,,failed,False,2026-08-23T13:10:03.956535+09:00
Shuttle Incentive,,,failed,False,2026-08-27T21:15:44.469109+09:00
Shuttle Index,,,failed,False,2026-08-19T21:15:49.735937+09:00
Shuttle Insight,,,failed,False,2026-08-17T23:24:36.078713+09:00
Shuttle Installment,,,failed,False,2026-08-23T16:12:37.758659+09:00
Shuttle Item,,,failed,False,2026-08-21T01:54:24.486907+09:00
Shuttle Journal,,,failed,False,2026-08-18T22:09:54.168922+09:00
Shuttle Keeper,,,failed,False,2026-08-17T20:44:33.462366+09:00
Shuttle Lab,70.0,82.0,success,False,2026-08-17T20:38:14.865229+09:00
Shuttle Label,20.0,0.0,success,False,2026-08-27T22:10:10.749365+09:00
Shuttle Ledger,,,failed,False,2026-08-17T20:41:41.231730+09:00
Shuttle Lens,,,failed,False,2026-08-17T20:45:14.001779+09:00
Shuttle Level,,,failed,False,2026-08-19T20:40:53.028403+09:00
Shuttle Link,320.0,7.0,success,False,2026-08-23T03:23:37.132752+09:00
Shuttle List,50.0,1.0,success,False,2026-08-19T22:02:31.549197+09:00
Shuttle Loan,30.0,24.0,success,False,2026-08-21T02:11:07.536158+09:00
Shuttle Locator,170.0,1.0,success,False,2026-08-19T00:04:47.180412+09:00
Shuttle Lock,480.0,14.0,success,False,2026-08-17T20:47:09.255931+09:00
Shuttle Log,40.0,0.0,success,False,2026-08-19T13:38:21.044998+09:00
Shuttle Loop,260.0,0.0,success,False,2026-08-17T21:35:08.893531+09:00
Shuttle Manager,10.0,2.0,success,False,2026-08-17T20:43:48.259554+09:00
Shuttle Manual,20.0,2.0,success,False,2026-08-27T22:10:16.912585+09:00
Shuttle Map,170.0,0.0,success,False,2026-08-17T20:45:58.318950+09:00
Shuttle Margin,,,failed,False,2026-08-23T02:57:40.926366+09:00
Shuttle Marker,210.0,96.0,success,False,2026-08-23T13:26:25.215433+09:00
Shuttle Markup,,,failed,False,2026-08-23T16:38:11.972867+09:00
Shuttle Memo,,,failed,False,2026-08-21T00:26:18.251155+09:00
Shuttle Message,,,failed,False,2026-08-27T23:14:08.485077+09:00
Shuttle Meter,,,failed,False,2026-08-17T21:41:19.053416+09:00
Shuttle Metrics,,,failed,False,2026-08-17T23:06:59.361333+09:00
Shuttle Monitor,40.0,84.0,success,False,2026-08-17T23:12:18.901964+09:00
Shuttle Navigator,20.0,0.0,success,False,2026-08-17T23:25:26.285868+09:00
Shuttle Nexus,,,failed,False,2026-08-17T20:47:50.375793+09:00
Shuttle Node,,,failed,False,2026-08-17T21:31:19.415531+09:00
Shuttle Note,260.0,23.0,success,False,2026-08-19T13:39:57.462867+09:00
Shuttle Notification,,,failed,False,2026-08-27T22:48:37.138670+09:00
Shuttle Number,70.0,6.0,success,False,2026-08-23T03:23:31.641874+09:00
Shuttle Office,320.0,4.0,success,False,2026-08-19T00:05:07.956398+09:00
Shuttle Ops,,,failed,False,2026-08-17T23:15:30.972429+09:00
Shuttle Order,30.0,6.0,success,False,2026-08-19T22:01:51.400634+09:00
Shuttle Organizer,,,failed,False,2026-08-17T23:24:12.955458+09:00
Shuttle Overage,,,failed,False,2026-08-27T21:46:49.880048+09:00
Shuttle Overdue,,,failed,False,2026-08-27T21:46:47.630562+09:00
Shuttle Panel,10.0,41.0,success,False,2026-08-18T07:52:40.105947+09:00
Shuttle Pass,880.0,3.0,success,False,2026-08-21T00:25:38.806657+09:00
Shuttle Path,40.0,0.0,success,False,2026-08-17T21:30:45.538595+09:00
Shuttle Payoff,,,failed,False,2026-08-27T21:46:49.880048+09:00
Shuttle Penalty,,,failed,False,2026-08-23T16:38:11.972867+09:00
Shuttle Petition,,,failed,False,2026-08-21T01:01:07.549578+09:00
Shuttle Pilot,70.0,0.0,success,False,2026-08-17T20:38:40.859557+09:00
Shuttle Plan,50.0,0.0,success,False,2026-08-21T01:54:32.681048+09:00
Shuttle Planner,,,failed,False,2026-08-17T23:23:55.589084+09:00
Shuttle Playbook,,,failed,False,2026-08-18T22:09:44.783040+09:00
Shuttle Point,880.0,1.0,success,False,2026-08-17T20:48:29.594833+09:00
Shuttle Portal,110.0,0.0,success,False,2026-08-17T20:33:36.115262+09:00
Shuttle Preview,,,failed,False,2026-08-28T01:08:07.317285+09:00
Shuttle Profile,10.0,0.0,success,False,2026-08-19T13:40:23.135378+09:00
Shuttle Profit,,,failed,False,2026-08-23T02:57:36.512424+09:00
Shuttle Proposal,,,failed,False,2026-08-28T01:08:07.317285+09:00
Shuttle Pulse,,,failed,False,2026-08-17T21:33:05.832312+09:00
Shuttle Queue,,,failed,False,2026-08-19T21:16:09.798326+09:00
Shuttle Quota,,,failed,False,2026-08-21T00:26:25.580219+09:00
Shuttle Radar,260.0,4.0,success,False,2026-08-17T20:36:52.122948+09:00
Shuttle Rail,110.0,7.0,success,False,2026-08-17T21:35:41.309233+09:00
Shuttle Rate,70.0,13.0,success,False,2026-08-19T20:41:06.982103+09:00
Shuttle Recap,,,failed,False,2026-08-21T01:01:15.556861+09:00
Shuttle Receipt,20.0,1.0,success,False,2026-08-19T22:02:12.630536+09:00
Shuttle Recorder,,,failed,False,2026-08-27T23:35:20.435817+09:00
Shuttle Redemption,,,failed,False,2026-08-23T16:38:14.137829+09:00
Shuttle Register,,,failed,False,2026-08-17T23:25:50.019139+09:00
Shuttle Registry,,,failed,False,2026-08-18T22:10:16.418477+09:00
Shuttle Relay,720.0,0.0,success,False,2026-08-17T20:35:52.510868+09:00
Shuttle Reminder,,,failed,False,2026-08-19T21:15:27.386619+09:00
Shuttle Report,,,failed,False,2026-08-19T13:38:06.946096+09:00
Shuttle Repository,,,failed,False,2026-08-27T23:14:15.197354+09:00
Shuttle Roadmap,,,failed,False,2026-08-18T22:10:58.146959+09:00
Shuttle Roster,,,failed,False,2026-08-19T00:38:34.534111+09:00
Shuttle Route,320.0,1.0,success,False,2026-08-17T21:37:49.733247+09:00
Shuttle Rule,,,failed,False,2026-08-23T03:23:37.132752+09:00
Shuttle Sale,210.0,96.0,success,False,2026-08-21T02:27:23.796384+09:00
Shuttle Scale,,,failed,False,2026-08-17T21:39:13.221117+09:00
Shuttle Scheduler,,,failed,False,2026-08-17T23:05:09.501218+09:00
Shuttle Scope,30.0,0.0,success,False,2026-08-17T21:36:12.498401+09:00
Shuttle Score,40.0,5.0,success,False,2026-08-19T13:39:43.638809+09:00
Shuttle Sentry,,,failed,False,2026-08-17T20:45:35.834234+09:00
Shuttle Sheet,20.0,0.0,success,False,2026-08-19T13:39:18.013288+09:00
Shuttle Shortfall,,,failed,False,2026-08-27T21:46:54.698818+09:00
Shuttle Signal,,,failed,False,2026-08-17T21:38:24.477715+09:00
Shuttle Signature,,,failed,False,2026-08-23T13:26:22.288872+09:00
Shuttle Slip,,,failed,False,2026-08-19T22:03:03.584652+09:00
Shuttle Slot,,,failed,False,2026-08-19T22:03:20.182030+09:00
Shuttle Snapshot,,,failed,False,2026-08-18T22:10:02.231985+09:00
Shuttle Stake,,,failed,False,2026-08-23T02:57:40.926366+09:00
Shuttle Stamp,,,failed,False,2026-08-23T13:26:27.447056+09:00
Shuttle Statement,,,failed,False,2026-08-21T00:26:05.533599+09:00
Shuttle Station,1300.0,1.0,success,False,2026-08-17T20:37:19.032635+09:00
Shuttle Status,40.0,7.0,success,False,2026-08-19T20:40:20.062336+09:00
Shuttle Stub,,,failed,False,2026-08-21T00:26:00.566845+09:00
Shuttle Studio,40.0,1.0,success,False,2026-08-17T20:39:12.627798+09:00
Shuttle Subsidy,,,failed,False,2026-08-23T15:50:59.628265+09:00
Shuttle Suite,,,failed,False,2026-08-17T22:50:34.703098+09:00
Shuttle Sum,,,failed,False,2026-08-21T02:27:05.386441+09:00
Shuttle Summary,,,failed,False,2026-08-19T21:15:04.533430+09:00
Shuttle Surtax,,,failed,False,2026-08-23T15:51:03.649898+09:00
Shuttle Sync,10.0,7.0,success,False,2026-08-17T20:41:13.511022+09:00
Shuttle Table,1600.0,0.0,success,True,2026-08-19T22:02:44.580219+09:00
Shuttle Tag,,,failed,False,2026-08-19T13:40:14.970348+09:00
Shuttle Tally,,,failed,False,2026-08-21T00:26:10.737162+09:00
Shuttle Tariff,,,failed,False,2026-08-21T02:43:25.318568+09:00
Shuttle Tax,,,failed,False,2026-08-21T02:11:04.805408+09:00
Shuttle Ticket,1000.0,4.0,success,False,2026-08-19T21:16:00.282567+09:00
Shuttle Tier,,,failed,False,2026-08-28T00:48:21.370495+09:00
Shuttle Timeline,10.0,0.0,success,False,2026-08-19T21:15:17.337039+09:00
Shuttle Timer,,,failed,False,2026-08-28T00:26:22.903465+09:00
Shuttle Token,10.0,0.0,success,False,2026-08-23T13:26:19.905298+09:00
Shuttle Toll,,,failed,False,2026-08-21T02:43:19.046773+09:00
Shuttle Toolbox,,,failed,False,2026-08-28T00:26:29.201404+09:00
Shuttle Toolkit,,,failed,False,2026-08-18T22:09:37.820706+09:00
Shuttle Total,,,failed,False,2026-08-27T23:14:12.324093+09:00
Shuttle Tracker,1300.0,1.0,success,False,2026-08-17T20:42:02.791525+09:00
Shuttle Trail,,,failed,False,2026-08-17T21:34:34.023181+09:00
Shuttle Trend,,,failed,False,2026-08-28T01:08:04.607830+09:00
Shuttle Trial,,,failed,False,2026-08-27T21:15:44.469109+09:00
Shuttle Unit,10.0,0.0,success,False,2026-08-21T01:54:29.413822+09:00
Shuttle Update,50.0,4.0,success,False,2026-08-19T20:41:13.496418+09:00
Shuttle Value,10.0,27.0,success,False,2026-08-23T02:57:38.722026+09:00
Shuttle Vault,,,failed,False,2026-08-17T20:34:55.202462+09:00
Shuttle Version,,,failed,False,2026-08-23T03:23:34.197835+09:00
Shuttle View,10.0,0.0,success,False,2026-08-19T20:40:28.949050+09:00
Shuttle Voucher,10.0,2.0,success,False,2026-08-21T00:25:45.592013+09:00
Shuttle Watch,50.0,7.0,success,False,2026-08-17T21:37:10.762781+09:00
Shuttle Wave,,,failed,False,2026-08-17T21:31:54.606698+09:00
Shuttle Widget,10.0,0.0,success,False,2026-08-27T23:14:12.324093+09:00
Shuttle Workbench,10.0,,success,False,2026-08-18T22:09:30.106481+09:00
Shuttle Worksheet,,,failed,False,2026-08-27T22:10:19.864578+09:00
Shuttle Zone,880.0,2.0,success,False,2026-08-17T20:34:31.529799+09:00
Sidewalk Advance,,,failed,False,2026-08-23T16:15:31.472081+09:00
Sidewalk Advisory,,,failed,False,2026-08-21T01:05:28.222738+09:00
Sidewalk Alert,,,failed,False,2026-08-19T21:57:59.626776+09:00
Sidewalk Allowance,,,failed,False,2026-08-21T02:43:35.121601+09:00
Sidewalk Analyzer,,,failed,False,2026-08-27T23:53:42.609151+09:00
Sidewalk Arrears,,,failed,False,2026-08-23T16:15:27.627511+09:00
Sidewalk Asset,,,failed,False,2026-08-23T13:46:55.595088+09:00
Sidewalk Assistant,,,failed,False,2026-08-19T21:52:45.174751+09:00
Sidewalk Atlas,,,failed,False,2026-08-19T21:51:58.682281+09:00
Sidewalk Badge,,,failed,False,2026-08-21T00:29:27.962730+09:00
Sidewalk Base,20.0,39.0,success,False,2026-08-19T21:47:34.110436+09:00
Sidewalk Bay,,,failed,False,2026-08-19T21:56:20.786748+09:00
Sidewalk Beacon,,,failed,False,2026-08-19T22:06:44.272499+09:00
Sidewalk Bill,,,failed,False,2026-08-19T22:03:44.565114+09:00
Sidewalk Bin,,,failed,False,2026-08-19T21:58:19.577733+09:00
Sidewalk Board,170.0,100.0,success,False,2026-08-19T21:48:14.659198+09:00
Sidewalk Book,260.0,17.0,success,False,2026-08-19T22:04:38.551336+09:00
Sidewalk Booth,,,failed,False,2026-08-19T21:55:47.244669+09:00
Sidewalk Bridge,390.0,11.0,success,False,2026-08-19T22:07:18.055706+09:00
Sidewalk Brief,,,failed,False,2026-08-21T01:05:09.510273+09:00
Sidewalk Bulletin,,,failed,False,2026-08-21T01:05:06.601547+09:00
Sidewalk Calendar,,,failed,False,2026-08-19T21:54:39.483113+09:00
Sidewalk Card,,,failed,False,2026-08-19T21:59:55.438905+09:00
Sidewalk Cascade,,,failed,False,2026-08-19T22:07:06.557200+09:00
Sidewalk Cash,,,failed,False,2026-08-21T02:26:47.668193+09:00
Sidewalk Center,10.0,0.0,success,False,2026-08-19T21:49:30.160580+09:00
Sidewalk Chain,,,failed,False,2026-08-19T21:51:10.797801+09:00
Sidewalk Charge,,,failed,False,2026-08-21T02:43:25.318568+09:00
Sidewalk Chart,20.0,20.0,success,False,2026-08-19T21:58:08.143234+09:00
Sidewalk Check,,,failed,False,2026-08-19T22:00:16.178777+09:00
Sidewalk Checker,,,failed,False,2026-08-27T23:53:36.797572+09:00
Sidewalk Circular,,,failed,False,2026-08-21T01:05:23.608566+09:00
Sidewalk Code,20.0,0.0,success,False,2026-08-19T22:04:07.178529+09:00
Sidewalk Companion,,,failed,False,2026-08-19T21:53:34.201182+09:00
Sidewalk Comparison,,,failed,False,2026-08-28T01:05:14.146226+09:00
Sidewalk Compass,,,failed,False,2026-08-19T22:06:35.304978+09:00
Sidewalk Confirmation,,,failed,False,2026-08-21T01:05:40.713486+09:00
Sidewalk Console,,,failed,False,2026-08-19T21:50:02.656663+09:00
Sidewalk Contribution,,,failed,False,2026-08-23T16:15:25.443589+09:00
Sidewalk Core,,,failed,False,2026-08-19T21:47:46.224144+09:00
Sidewalk Cost,140.0,22.0,success,False,2026-08-21T02:09:56.008511+09:00
Sidewalk Count,,,failed,False,2026-08-27T22:44:35.371350+09:00
Sidewalk Deal,,,failed,False,2026-08-21T01:52:34.182425+09:00
Sidewalk Debt,,,failed,False,2026-08-21T02:26:41.708739+09:00
Sidewalk Deck,20.0,74.0,success,False,2026-08-19T21:48:27.069382+09:00
Sidewalk Desk,,,failed,False,2026-08-19T22:05:51.290848+09:00
Sidewalk Detail,210.0,0.0,success,False,2026-08-23T03:24:46.219726+09:00
Sidewalk Detector,,,failed,False,2026-08-27T23:53:39.725939+09:00
Sidewalk Diagram,30.0,0.0,success,False,2026-08-27T22:14:35.571737+09:00
Sidewalk Directory,,,failed,False,2026-08-19T21:54:48.895899+09:00
Sidewalk Discount,,,failed,False,2026-08-23T16:15:22.615283+09:00
Sidewalk Dossier,,,failed,False,2026-08-21T01:05:38.366293+09:00
Sidewalk Downpayment,,,failed,False,2026-08-27T21:49:57.609346+09:00
Sidewalk Draft,,,failed,False,2026-08-19T22:02:29.042116+09:00
Sidewalk Due,,,failed,False,2026-08-23T15:51:57.634783+09:00
Sidewalk Duty,,,failed,False,2026-08-21T02:43:28.304823+09:00
Sidewalk Engine,,,failed,False,2026-08-19T21:52:31.796696+09:00
Sidewalk Entry,,,failed,False,2026-08-21T01:06:03.967646+09:00
Sidewalk Estimate,10.0,60.0,success,False,2026-08-19T22:03:26.204468+09:00
Sidewalk Estimator,,,failed,False,2026-08-27T23:53:34.112900+09:00
Sidewalk Excerpt,,,failed,False,2026-08-21T01:05:51.926035+09:00
Sidewalk Fare,,,failed,False,2026-08-21T02:10:00.502849+09:00
Sidewalk Fee,10.0,0.0,success,False,2026-08-21T01:52:17.382086+09:00
Sidewalk Feed,,,failed,False,2026-08-19T22:02:16.192857+09:00
Sidewalk File,,,failed,False,2026-08-19T22:01:35.806950+09:00
Sidewalk Finder,10.0,0.0,success,False,2026-08-19T21:55:09.455728+09:00
Sidewalk Fine,,,failed,False,2026-08-23T02:58:01.593171+09:00
Sidewalk Flag,260.0,73.0,success,False,2026-08-21T00:30:17.662990+09:00
Sidewalk Flow,,,failed,False,2026-08-19T22:05:35.780904+09:00
Sidewalk Forge,,,failed,False,2026-08-19T22:06:53.339068+09:00
Sidewalk Form,260.0,60.0,success,False,2026-08-19T21:59:42.241525+09:00
Sidewalk Format,,,failed,False,2026-08-23T13:05:36.623967+09:00
Sidewalk Frame,210.0,99.0,success,False,2026-08-19T21:47:16.114306+09:00
Sidewalk Fund,,,failed,False,2026-08-21T02:26:43.792522+09:00
Sidewalk Gate,90.0,100.0,success,False,2026-08-19T21:51:30.988224+09:00
Sidewalk Grade,,,failed,False,2026-08-21T00:29:55.538883+09:00
Sidewalk Grid,30.0,100.0,success,False,2026-08-19T21:46:17.017433+09:00
Sidewalk Guarantee,,,failed,False,2026-08-28T01:05:20.139067+09:00
Sidewalk Guardian,10.0,0.0,success,False,2026-08-28T00:23:53.902588+09:00
Sidewalk Helpdesk,,,failed,False,2026-08-27T22:44:39.489901+09:00
Sidewalk Helper,,,failed,False,2026-08-28T00:23:58.859062+09:00
Sidewalk History,70.0,0.0,success,False,2026-08-19T22:01:23.897474+09:00
Sidewalk Hub,10.0,60.0,success,False,2026-08-19T22:05:43.764657+09:00
Sidewalk Identifier,,,failed,False,2026-08-23T13:05:30.348326+09:00
Sidewalk Inbox,,,failed,False,2026-08-19T21:57:47.268344+09:00
Sidewalk Index,,,failed,False,2026-08-19T22:03:08.515859+09:00
Sidewalk Installment,,,failed,False,2026-08-23T16:15:25.443589+09:00
Sidewalk Item,,,failed,False,2026-08-21T01:52:20.481419+09:00
Sidewalk Journal,,,failed,False,2026-08-19T21:54:19.584048+09:00
Sidewalk Keeper,,,failed,False,2026-08-19T21:52:07.578129+09:00
Sidewalk Kiosk,10.0,20.0,success,False,2026-08-19T21:55:57.867275+09:00
Sidewalk Kit,10.0,30.0,success,False,2026-08-27T22:44:27.817073+09:00
Sidewalk Lab,110.0,0.0,success,False,2026-08-19T21:48:55.925505+09:00
Sidewalk Layout,20.0,0.0,success,False,2026-08-27T22:29:33.709708+09:00
Sidewalk Ledger,,,failed,False,2026-08-19T21:48:00.610703+09:00
Sidewalk Level,720.0,43.0,success,False,2026-08-19T22:01:48.957551+09:00
Sidewalk Levy,,,failed,False,2026-08-23T13:46:55.595088+09:00
Sidewalk Line,140.0,2.0,success,False,2026-08-19T21:58:54.005326+09:00
Sidewalk Link,,,failed,False,2026-08-23T03:24:40.640287+09:00
Sidewalk List,,,failed,False,2026-08-19T22:04:17.404214+09:00
Sidewalk Loan,,,failed,False,2026-08-21T02:10:09.458176+09:00
Sidewalk Locator,,,failed,False,2026-08-19T21:55:00.630940+09:00
Sidewalk Locker,,,failed,False,2026-08-19T21:55:36.980585+09:00
Sidewalk Log,,,failed,False,2026-08-19T21:59:32.934011+09:00
Sidewalk Loop,,,failed,False,2026-08-19T21:46:03.788347+09:00
Sidewalk Manager,,,failed,False,2026-08-19T21:52:16.498900+09:00
